finish,rider,number,lap,time,behind,place,year,round,moto,track,date,race_id,class,type,points
26,"YANICK BOUCHERHearst, On",54,10,132.175,131.507,17,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
27,"NATHEN LAPORTEOshkosh, Wi",139,1,69.413,9.413,13,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
27,"NATHEN LAPORTEOshkosh, Wi",139,2,126.478,21.314,13,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
27,"NATHEN LAPORTEOshkosh, Wi",139,3,126.571,31.659,13,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
27,"NATHEN LAPORTEOshkosh, Wi",139,4,134.69,50.146,16,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
27,"NATHEN LAPORTEOshkosh, Wi",139,5,137.023,69.834,17,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
27,"NATHEN LAPORTEOshkosh, Wi",139,6,143.702,95.23,24,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
27,"NATHEN LAPORTEOshkosh, Wi",139,7,249.303,227.626,27,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
28,"CALEB HALLOswego, Ne",561,1,68.667,8.667,12,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
28,"CALEB HALLOswego, Ne",561,2,173.384,67.474,28,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
28,"CALEB HALLOswego, Ne",561,3,138.28,89.528,28,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
28,"CALEB HALLOswego, Ne",561,4,241.774,215.099,28,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
29,"CRAYDEN DILLONZephyr, ON",50,1,152.122,92.122,29,2024,4,1,Gopher Dunes,2024-07-07,450_2024_7,450,mx,0
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,1,61.06,1.06,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,2,117.322,2.389,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,3,116.572,1.441,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,4,129.202,2.893,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,5,119.514,2.12,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,6,121.662,3.865,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,7,121.864,2.795,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,8,120.537,1.768,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,9,121.415,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,10,121.817,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,11,122.67,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,12,122.968,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,13,124.47,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,14,123.699,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,15,124.878,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,16,126.639,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,17,127.315,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
1,"JESS PETTISSaint-Alphonse-de-gr, QC",15,18,128.223,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,25
2,"TANNER WARDWoodstock, ON",84,1,62.386,2.386,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,2,118.414,4.807,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,3,119.164,6.451,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,4,121.299,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,5,120.287,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,6,119.917,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,7,122.934,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,8,121.564,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,9,123.735,0.552,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,10,123.204,1.939,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,11,125.568,4.837,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,12,124.34,6.209,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,13,125.216,6.955,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,14,125.888,9.144,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,15,126.116,10.382,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,16,126.793,10.536,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,17,129.496,12.717,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
2,"TANNER WARDWoodstock, ON",84,18,130.73,15.224,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,22
3,"JOSIAH NATZKEMountMaunganui, BA",23,1,60,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,2,115.993,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,3,117.52,0,1,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,4,137.93,10.18,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,5,120.164,10.057,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,6,120.393,10.533,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,7,121.553,9.152,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,8,123.057,10.645,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,9,126.693,14.155,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,10,122.587,14.925,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,11,125.453,17.708,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,12,126.87,21.61,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,13,125.861,23.001,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,14,126.2,25.502,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,15,127.384,28.008,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,16,125.919,27.288,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,17,130.053,30.026,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
3,"JOSIAH NATZKEMountMaunganui, BA",23,18,135.783,37.586,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,20
4,"PRESTON KILROYAfton, WY",808,1,66.057,6.057,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,2,123.322,13.386,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,3,122.458,18.324,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,4,123.56,14.134,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,5,125.555,19.402,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,6,124.767,24.252,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,7,122.434,23.752,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,8,124.346,26.534,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,9,123.493,26.844,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,10,125.924,30.951,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,11,124.594,32.875,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,12,126.344,36.251,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,13,122.977,34.758,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,14,125.967,37.026,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,15,125.092,37.24,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,16,127.099,37.7,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,17,134.802,45.187,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
4,"PRESTON KILROYAfton, WY",808,18,129.746,46.71,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,18
5,"TRISTAN LANEPortOrange, Fl",97,1,69.715,9.715,15,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,2,124.532,18.254,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,3,121.764,22.498,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,4,123.946,18.694,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,5,124.782,23.189,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,6,122.569,25.841,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,7,125.358,28.265,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,8,125.049,31.75,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,9,124.687,33.254,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,10,124.802,36.239,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,11,124.318,37.887,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,12,126.445,41.364,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,13,128.273,45.167,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,14,129.212,50.68,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,15,126.772,52.574,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,16,126.719,52.654,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,17,125.427,50.766,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
5,"TRISTAN LANEPortOrange, Fl",97,18,128.902,51.445,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,16
6,"DYLAN WRIGHTDrummondville, QC",1,1,65.559,5.559,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,2,120.452,10.018,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,3,119.359,11.857,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,4,120.943,5.05,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,5,123.826,8.589,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,6,125.883,14.555,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,7,125.543,17.164,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,8,124.032,19.632,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,9,123.789,20.238,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,10,126.852,25.273,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,11,125.549,28.152,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,12,126.367,31.551,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,13,125.043,32.124,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,14,127.78,36.205,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,15,129.24,40.567,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,16,130.686,44.614,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,17,127.117,44.416,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
6,"DYLAN WRIGHTDrummondville, QC",1,18,150.143,66.336,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,15
7,"AARON TANTIEdensLanding, Qu",109,1,63.165,3.165,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,2,119.189,6.361,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,3,119.443,8.284,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,4,121.774,2.308,2,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,5,122.977,4.998,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,6,123.868,8.949,3,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,7,124.795,10.81,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,8,126.317,15.563,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,9,125.564,17.944,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,10,125.905,22.032,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,11,125.691,25.053,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,12,126.453,28.538,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,13,127.22,31.288,4,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,14,132.764,40.353,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,15,132.033,47.508,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,16,133.192,54.061,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,17,135.35,62.096,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
7,"AARON TANTIEdensLanding, Qu",109,18,137.337,71.21,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,14
8,"MITCHELL HARRISONLeesburg, Fl",8,1,65.089,5.089,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,2,121.389,10.485,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,3,123.597,16.562,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,4,124.136,12.948,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,5,125.64,18.301,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,6,124.497,22.881,6,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,7,126.377,26.324,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,8,125.828,30.588,7,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,9,128.643,36.048,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,10,128.346,42.577,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,11,129.365,49.272,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,12,128.217,54.521,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,13,130.197,60.248,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,14,130.225,66.774,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,15,130.407,72.303,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,16,129.429,75.093,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,17,128.081,75.859,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
8,"MITCHELL HARRISONLeesburg, Fl",8,18,129.779,77.415,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,13
9,"DANIEL ELMORETelkwa, BR",377,1,64.373,4.373,5,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,2,126.08,14.46,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,3,124.395,21.335,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,4,126.505,20.09,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,5,127.495,27.298,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,6,126.428,33.809,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,7,127.455,38.33,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,8,126.851,43.617,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,9,128.481,48.915,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,10,128.287,55.385,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,11,128.643,61.358,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,12,130.443,68.833,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,13,130.473,74.836,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,14,129.445,80.582,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,15,130.451,86.155,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,16,132.885,92.401,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,17,134.39,99.476,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
9,"DANIEL ELMORETelkwa, BR",377,18,136.749,108.002,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,12
10,"PARKER EALESMapleRidge, BR",18,1,65.94,5.94,8,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,2,127.112,17.059,9,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,3,126.831,26.37,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,4,126.108,24.728,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,5,127.553,31.994,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,6,127.189,39.266,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,7,127.367,43.699,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,8,128.133,50.268,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,9,128.121,55.206,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,10,129.251,62.64,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,11,130.213,70.183,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,12,130.412,77.627,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,13,130.627,83.784,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,14,130.502,90.587,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,15,132.441,98.15,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
10,"PARKER EALESMapleRidge, BR",18,16,134.374,105.885,10,2024,4,2,Gopher Dunes,2024-07-07,450_2024_8,450,mx,11
