"","finish","rider","number","lap","time","behind","place","year","round","moto","track","date","race_id","class","type","points"
"5699",25,"MAX FILIPEKGrimsby, ON","44",4,163.3,67.909,23,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5700",25,"MAX FILIPEKGrimsby, ON","44",5,165.331,84.627,24,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5701",25,"MAX FILIPEKGrimsby, ON","44",6,165.261,101.411,24,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5702",25,"MAX FILIPEKGrimsby, ON","44",7,166.91,118.692,23,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5703",25,"MAX FILIPEKGrimsby, ON","44",8,165.723,135.311,22,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5704",25,"MAX FILIPEKGrimsby, ON","44",9,170.58,154.562,21,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5705",25,"MAX FILIPEKGrimsby, ON","44",10,168.504,170.524,21,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5706",25,"MAX FILIPEKGrimsby, ON","44",11,169.299,186.718,20,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5707",25,"MAX FILIPEKGrimsby, ON","44",12,310.768,345.038,25,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5708",25,"MAX FILIPEKGrimsby, ON","44",13,202.069,394.472,25,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5709",26,"TANNER MERRICKDawsonCreek, ON","67",1,70.157,10.157,25,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5710",26,"TANNER MERRICKDawsonCreek, ON","67",2,173.807,36.042,27,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5711",26,"TANNER MERRICKDawsonCreek, ON","67",3,171.176,60.271,28,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5712",26,"TANNER MERRICKDawsonCreek, ON","67",4,167.629,80.322,28,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5713",26,"TANNER MERRICKDawsonCreek, ON","67",5,169.123,100.832,29,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5714",26,"TANNER MERRICKDawsonCreek, ON","67",6,343.133,295.488,28,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5715",26,"TANNER MERRICKDawsonCreek, ON","67",7,178.315,324.174,28,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5716",26,"TANNER MERRICKDawsonCreek, ON","67",8,178.664,353.734,28,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5717",26,"TANNER MERRICKDawsonCreek, ON","67",9,223.298,425.703,27,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5718",26,"TANNER MERRICKDawsonCreek, ON","67",10,186.954,460.115,26,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5719",26,"TANNER MERRICKDawsonCreek, ON","67",11,178.423,485.433,26,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5720",26,"TANNER MERRICKDawsonCreek, ON","67",12,196.99,529.975,26,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5721",27,"ZACHARY ROUSSEAULevis, QC","115",1,74.784,14.784,28,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5722",27,"ZACHARY ROUSSEAULevis, QC","115",2,166.071,32.933,24,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5723",27,"ZACHARY ROUSSEAULevis, QC","115",3,170.236,56.222,26,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5724",27,"ZACHARY ROUSSEAULevis, QC","115",4,160.641,69.285,24,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5725",27,"ZACHARY ROUSSEAULevis, QC","115",5,160.768,81.44,23,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5726",27,"ZACHARY ROUSSEAULevis, QC","115",6,161.353,94.316,21,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5727",27,"ZACHARY ROUSSEAULevis, QC","115",7,161.435,106.122,20,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5728",27,"ZACHARY ROUSSEAULevis, QC","115",8,162.132,119.15,18,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5729",27,"ZACHARY ROUSSEAULevis, QC","115",9,395.132,362.953,26,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5730",28,"JERRY LORENZMorrice, MI","47",1,64.736,4.736,8,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5731",28,"JERRY LORENZMorrice, MI","47",2,177.178,33.992,25,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5732",28,"JERRY LORENZMorrice, MI","47",3,162.455,49.5,22,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5733",28,"JERRY LORENZMorrice, MI","47",4,160.4,62.322,21,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5734",28,"JERRY LORENZMorrice, MI","47",5,163.358,77.067,20,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5735",28,"JERRY LORENZMorrice, MI","47",6,162.774,91.364,18,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5736",28,"JERRY LORENZMorrice, MI","47",7,161.815,103.55,17,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5737",28,"JERRY LORENZMorrice, MI","47",8,365.948,320.394,27,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5738",29,"ETHAN STEVENSONOshawa, ON","418",1,70.369,10.369,27,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5739",29,"ETHAN STEVENSONOshawa, ON","418",2,183.53,45.977,29,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5740",29,"ETHAN STEVENSONOshawa, ON","418",3,165.547,64.577,29,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5741",29,"ETHAN STEVENSONOshawa, ON","418",4,164.739,81.738,29,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5742",29,"ETHAN STEVENSONOshawa, ON","418",5,164.373,97.498,27,2024,7,2,"MX Deschambault",2024-07-26,"450_2024_14","450","mx",0
"5743",1,"JOSIAH NATZKEMountMaunganui, BA","23",1,60,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5744",1,"JOSIAH NATZKEMountMaunganui, BA","23",2,122.4,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5745",1,"JOSIAH NATZKEMountMaunganui, BA","23",3,120.626,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5746",1,"JOSIAH NATZKEMountMaunganui, BA","23",4,120.94,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5747",1,"JOSIAH NATZKEMountMaunganui, BA","23",5,120.62,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5748",1,"JOSIAH NATZKEMountMaunganui, BA","23",6,120.928,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5749",1,"JOSIAH NATZKEMountMaunganui, BA","23",7,122.047,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5750",1,"JOSIAH NATZKEMountMaunganui, BA","23",8,122.211,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5751",1,"JOSIAH NATZKEMountMaunganui, BA","23",9,121.502,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5752",1,"JOSIAH NATZKEMountMaunganui, BA","23",10,120.778,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5753",1,"JOSIAH NATZKEMountMaunganui, BA","23",11,122.971,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5754",1,"JOSIAH NATZKEMountMaunganui, BA","23",12,122.793,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5755",1,"JOSIAH NATZKEMountMaunganui, BA","23",13,122.499,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5756",1,"JOSIAH NATZKEMountMaunganui, BA","23",14,122.179,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5757",1,"JOSIAH NATZKEMountMaunganui, BA","23",15,121.859,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5758",1,"JOSIAH NATZKEMountMaunganui, BA","23",16,123.296,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5759",1,"JOSIAH NATZKEMountMaunganui, BA","23",17,121.146,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5760",1,"JOSIAH NATZKEMountMaunganui, BA","23",18,127.066,0,1,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",25
"5761",2,"DYLAN WRIGHTDrummondville, QC","1",1,62.799,2.799,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5762",2,"DYLAN WRIGHTDrummondville, QC","1",2,122.312,2.711,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5763",2,"DYLAN WRIGHTDrummondville, QC","1",3,122.459,4.544,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5764",2,"DYLAN WRIGHTDrummondville, QC","1",4,120.837,4.441,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5765",2,"DYLAN WRIGHTDrummondville, QC","1",5,120.803,4.624,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5766",2,"DYLAN WRIGHTDrummondville, QC","1",6,120.639,4.335,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5767",2,"DYLAN WRIGHTDrummondville, QC","1",7,121.135,3.423,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5768",2,"DYLAN WRIGHTDrummondville, QC","1",8,120.994,2.206,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5769",2,"DYLAN WRIGHTDrummondville, QC","1",9,121.843,2.547,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5770",2,"DYLAN WRIGHTDrummondville, QC","1",10,121.591,3.36,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5771",2,"DYLAN WRIGHTDrummondville, QC","1",11,121.734,2.123,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5772",2,"DYLAN WRIGHTDrummondville, QC","1",12,122.586,1.916,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5773",2,"DYLAN WRIGHTDrummondville, QC","1",13,121.847,1.264,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5774",2,"DYLAN WRIGHTDrummondville, QC","1",14,122.618,1.703,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5775",2,"DYLAN WRIGHTDrummondville, QC","1",15,122.122,1.966,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5776",2,"DYLAN WRIGHTDrummondville, QC","1",16,123.059,1.729,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5777",2,"DYLAN WRIGHTDrummondville, QC","1",17,125.791,6.374,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5778",2,"DYLAN WRIGHTDrummondville, QC","1",18,128.392,7.7,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",22
"5779",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",1,61.624,1.624,2,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5780",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",2,124.843,4.067,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5781",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",3,124.067,7.508,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5782",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",4,121.779,8.347,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5783",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",5,120.87,8.597,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5784",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",6,120.787,8.456,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5785",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",7,121.006,7.415,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5786",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",8,121.324,6.528,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5787",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",9,122.442,7.468,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5788",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",10,123.55,10.24,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5789",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",11,123.81,11.079,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5790",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",12,124.691,12.977,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5791",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",13,123.746,14.224,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5792",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",14,125.092,17.137,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5793",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",15,124.097,19.375,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5794",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",16,127.264,23.343,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5795",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",17,125.538,27.735,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5796",3,"JESS PETTISSaint-Alphonse-de-gr, QC","15",18,128.458,29.127,3,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",20
"5797",4,"PRESTON KILROYAfton, WY","808",1,67.39,7.39,10,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5798",4,"PRESTON KILROYAfton, WY","808",2,125.764,10.754,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5799",4,"PRESTON KILROYAfton, WY","808",3,124.009,14.137,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5800",4,"PRESTON KILROYAfton, WY","808",4,123.529,16.726,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5801",4,"PRESTON KILROYAfton, WY","808",5,122.335,18.441,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5802",4,"PRESTON KILROYAfton, WY","808",6,122.633,20.146,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5803",4,"PRESTON KILROYAfton, WY","808",7,122.796,20.895,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5804",4,"PRESTON KILROYAfton, WY","808",8,123.315,21.999,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5805",4,"PRESTON KILROYAfton, WY","808",9,124.006,24.503,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5806",4,"PRESTON KILROYAfton, WY","808",10,125.768,29.493,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5807",4,"PRESTON KILROYAfton, WY","808",11,124.095,30.617,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5808",4,"PRESTON KILROYAfton, WY","808",12,126.849,34.673,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5809",4,"PRESTON KILROYAfton, WY","808",13,123.905,36.079,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5810",4,"PRESTON KILROYAfton, WY","808",14,124.779,38.679,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5811",4,"PRESTON KILROYAfton, WY","808",15,123.8,40.62,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5812",4,"PRESTON KILROYAfton, WY","808",16,124.055,41.379,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5813",4,"PRESTON KILROYAfton, WY","808",17,125.58,45.813,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5814",4,"PRESTON KILROYAfton, WY","808",18,127.34,46.087,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",18
"5815",5,"ADRIEN MALAVALcapbreton, FR","331",1,66.497,6.497,8,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5816",5,"ADRIEN MALAVALcapbreton, FR","331",2,127.686,11.783,8,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5817",5,"ADRIEN MALAVALcapbreton, FR","331",3,124.064,15.221,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5818",5,"ADRIEN MALAVALcapbreton, FR","331",4,123.702,17.983,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5819",5,"ADRIEN MALAVALcapbreton, FR","331",5,123.626,20.989,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5820",5,"ADRIEN MALAVALcapbreton, FR","331",6,124.149,24.21,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5821",5,"ADRIEN MALAVALcapbreton, FR","331",7,124.757,26.92,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5822",5,"ADRIEN MALAVALcapbreton, FR","331",8,124.232,28.941,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5823",5,"ADRIEN MALAVALcapbreton, FR","331",9,123.122,30.561,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5824",5,"ADRIEN MALAVALcapbreton, FR","331",10,124.195,33.978,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5825",5,"ADRIEN MALAVALcapbreton, FR","331",11,123.571,34.578,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5826",5,"ADRIEN MALAVALcapbreton, FR","331",12,125.149,36.934,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5827",5,"ADRIEN MALAVALcapbreton, FR","331",13,124.297,38.732,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5828",5,"ADRIEN MALAVALcapbreton, FR","331",14,124.3,40.853,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5829",5,"ADRIEN MALAVALcapbreton, FR","331",15,124.076,43.07,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5830",5,"ADRIEN MALAVALcapbreton, FR","331",16,132.792,52.566,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5831",5,"ADRIEN MALAVALcapbreton, FR","331",17,126.114,57.534,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5832",5,"ADRIEN MALAVALcapbreton, FR","331",18,128.358,58.826,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",16
"5833",6,"TANNER WARDWoodstock, ON","84",1,65.187,5.187,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5834",6,"TANNER WARDWoodstock, ON","84",2,126.204,8.991,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5835",6,"TANNER WARDWoodstock, ON","84",3,124.767,13.132,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5836",6,"TANNER WARDWoodstock, ON","84",4,123.72,15.912,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5837",6,"TANNER WARDWoodstock, ON","84",5,124.616,19.908,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5838",6,"TANNER WARDWoodstock, ON","84",6,123.302,22.282,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5839",6,"TANNER WARDWoodstock, ON","84",7,122.704,22.939,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5840",6,"TANNER WARDWoodstock, ON","84",8,124.349,25.077,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5841",6,"TANNER WARDWoodstock, ON","84",9,123.434,27.009,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5842",6,"TANNER WARDWoodstock, ON","84",10,125.923,32.154,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5843",6,"TANNER WARDWoodstock, ON","84",11,123.864,33.047,5,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5844",6,"TANNER WARDWoodstock, ON","84",12,127.507,37.761,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5845",6,"TANNER WARDWoodstock, ON","84",13,124.866,40.128,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5846",6,"TANNER WARDWoodstock, ON","84",14,125.313,43.262,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5847",6,"TANNER WARDWoodstock, ON","84",15,130.387,51.79,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5848",6,"TANNER WARDWoodstock, ON","84",16,128.089,56.583,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5849",6,"TANNER WARDWoodstock, ON","84",17,125.636,61.073,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5850",6,"TANNER WARDWoodstock, ON","84",18,131.209,65.216,6,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",15
"5851",7,"JULIEN BENEKMission, BC","17",1,64.099,4.099,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5852",7,"JULIEN BENEKMission, BC","17",2,125.75,7.449,4,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5853",7,"JULIEN BENEKMission, BC","17",3,129.241,16.064,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5854",7,"JULIEN BENEKMission, BC","17",4,127.463,22.587,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5855",7,"JULIEN BENEKMission, BC","17",5,126.169,28.136,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5856",7,"JULIEN BENEKMission, BC","17",6,126.779,33.987,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5857",7,"JULIEN BENEKMission, BC","17",7,126.403,38.343,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5858",7,"JULIEN BENEKMission, BC","17",8,126.57,42.702,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5859",7,"JULIEN BENEKMission, BC","17",9,126.201,47.401,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5860",7,"JULIEN BENEKMission, BC","17",10,126.892,53.515,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5861",7,"JULIEN BENEKMission, BC","17",11,127.418,57.962,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5862",7,"JULIEN BENEKMission, BC","17",12,129.553,64.722,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5863",7,"JULIEN BENEKMission, BC","17",13,131.461,73.684,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5864",7,"JULIEN BENEKMission, BC","17",14,127.875,79.38,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5865",7,"JULIEN BENEKMission, BC","17",15,125.947,83.468,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5866",7,"JULIEN BENEKMission, BC","17",16,126.525,86.697,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5867",7,"JULIEN BENEKMission, BC","17",17,126.894,92.445,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5868",7,"JULIEN BENEKMission, BC","17",18,125.991,91.37,7,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",14
"5869",8,"PARKER EALESMapleRidge, BR","18",1,69.797,9.797,13,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5870",8,"PARKER EALESMapleRidge, BR","18",2,129.097,16.494,10,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5871",8,"PARKER EALESMapleRidge, BR","18",3,126.791,22.659,10,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5872",8,"PARKER EALESMapleRidge, BR","18",4,127.99,29.709,11,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5873",8,"PARKER EALESMapleRidge, BR","18",5,126.175,35.264,11,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5874",8,"PARKER EALESMapleRidge, BR","18",6,127.468,41.804,10,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5875",8,"PARKER EALESMapleRidge, BR","18",7,125.568,45.325,9,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5876",8,"PARKER EALESMapleRidge, BR","18",8,126.469,49.583,9,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
"5877",8,"PARKER EALESMapleRidge, BR","18",9,126.009,54.09,9,2024,8,1,"Walton Raceway",2024-08-09,"450_2024_15","450","mx",13
